Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
417,50.77,0.97,147.43,150.23,145.13,0.91,0.99,1.11,8.04,8.51,1.00,1.00,8.72,8.72,148.37,8.92,34.87,1.07,41.23,42286.00,0.06,2.721144e+002,8.16
418,31.92,0.87,149.55,156.17,155.42,0.80,0.95,1.36,6.38,7.47,1.66,0.60,10.40,6.28,155.18,8.49,33.37,1.34,43.65,31347.00,0.15,1.356881e+002,6.13
419,24.80,0.82,154.81,155.72,150.97,0.87,0.97,1.15,5.62,6.48,1.00,1.00,7.11,7.11,154.17,7.32,28.43,1.33,22.34,26055.00,0.13,9.290882e+001,5.49
420,25.22,0.83,145.89,147.38,151.36,0.84,0.96,1.33,5.67,6.51,1.52,0.66,8.90,5.86,148.39,7.32,29.54,1.12,38.50,25374.00,0.13,9.530118e+001,5.10
421,25.65,0.95,141.92,141.21,141.05,0.92,0.99,1.00,5.71,6.06,1.00,1.00,6.41,6.41,140.94,6.50,25.63,1.04,32.38,24382.00,0.06,9.771995e+001,5.25
422,28.44,0.83,132.91,146.01,151.23,0.76,0.92,1.50,6.02,7.20,2.27,0.44,11.36,5.00,146.06,8.25,32.72,1.15,42.86,27167.00,0.16,1.140775e+002,6.21
423,24.38,0.94,124.05,125.38,124.03,0.94,1.00,1.00,5.57,5.81,1.00,1.00,6.25,6.25,124.79,6.11,24.98,1.04,37.04,20840.00,0.04,9.054300e+001,5.25
424,38.60,0.92,127.50,133.17,130.41,0.83,0.98,1.34,7.01,7.70,1.58,0.63,10.58,6.70,131.71,7.95,34.55,1.15,37.47,30556.00,0.09,1.804280e+002,7.44
425,28.65,0.95,133.42,132.78,133.74,0.93,1.00,1.03,6.04,6.39,1.00,1.00,6.80,6.80,133.11,6.80,27.19,1.05,29.24,24892.00,0.05,1.153809e+002,5.80
426,45.21,0.66,140.35,148.44,148.52,0.71,0.88,1.59,7.59,9.08,2.62,0.38,14.46,5.51,147.36,10.42,39.94,1.16,39.19,38461.00,0.16,2.286639e+002,7.04
427,38.15,0.88,153.71,151.40,149.31,0.89,0.99,1.06,6.97,7.40,1.00,1.00,7.66,7.66,150.68,7.86,30.64,1.06,30.76,34657.00,0.06,1.772790e+002,6.75
428,23.75,0.80,135.51,141.74,141.05,0.75,0.92,1.78,5.50,6.78,3.30,0.30,12.85,3.90,140.79,8.25,33.50,1.23,42.95,23089.00,0.19,8.704429e+001,5.45
429,20.22,0.90,140.25,139.02,137.15,0.92,1.00,1.00,5.07,5.34,1.00,1.00,5.86,5.86,138.59,5.76,23.42,1.04,32.76,20373.00,0.05,6.837271e+001,4.70
430,23.33,0.96,157.30,154.48,149.78,0.94,1.00,1.00,5.45,5.68,1.00,1.00,6.13,6.13,153.44,6.03,24.53,1.04,17.35,24858.00,0.04,8.474537e+001,5.25
431,46.13,0.95,144.91,145.55,137.14,0.92,1.00,1.13,7.66,9.61,1.00,1.00,9.66,9.66,142.97,10.42,38.65,1.55,7.53,37886.00,0.20,2.356877e+002,9.12
432,42.00,0.80,127.12,135.43,130.54,0.85,0.97,1.09,7.31,7.79,1.00,1.00,8.05,8.05,132.57,8.62,32.21,1.07,37.06,32744.00,0.06,2.047821e+002,6.27
433,24.59,0.92,141.93,147.66,146.75,0.94,1.00,1.00,5.60,5.83,1.00,1.00,6.25,6.25,146.75,6.28,24.98,1.04,33.26,24654.00,0.04,9.172258e+001,5.25
434,21.87,0.92,152.97,140.31,147.11,0.92,0.99,1.05,5.28,5.66,1.00,1.00,6.25,6.25,143.47,6.11,24.98,1.06,5.82,22238.00,0.07,7.691247e+001,5.04
435,55.22,0.93,114.70,130.64,132.20,0.84,0.98,1.22,8.39,9.11,1.00,1.00,9.43,9.43,129.24,10.20,37.73,1.10,44.08,39288.00,0.08,3.086941e+002,8.01
436,26.08,0.91,152.20,138.76,134.95,0.83,0.95,1.53,5.76,6.95,2.39,0.42,11.31,4.72,139.10,7.86,32.07,1.16,40.85,24342.00,0.17,1.001650e+002,5.90
437,50.54,0.82,139.11,143.80,141.86,0.87,0.98,1.04,8.02,8.41,1.00,1.00,8.41,8.41,142.47,9.33,33.63,1.05,26.02,40462.00,0.05,2.702419e+002,6.91
438,103.83,0.94,114.92,118.89,123.47,0.82,0.97,1.11,11.50,12.24,1.00,1.00,11.58,11.58,118.11,13.07,46.33,1.05,19.40,59410.00,0.06,7.958913e+002,11.33
439,23.96,0.90,162.92,158.85,157.45,0.91,0.99,1.04,5.52,6.14,1.00,1.00,6.60,6.60,158.68,6.71,26.41,1.25,22.15,26182.00,0.10,8.820384e+001,5.25
440,278.02,0.72,118.84,131.10,135.95,0.55,0.88,1.83,18.81,21.80,3.46,0.29,35.55,10.28,131.04,24.74,91.66,1.45,42.51,152924.00,0.14,3.487125e+003,17.94
441,24.38,0.89,148.32,144.21,146.91,0.76,0.95,1.65,5.57,6.62,2.83,0.35,12.02,4.24,145.20,7.06,32.53,1.21,37.68,24248.00,0.16,9.054300e+001,5.58
442,57.82,0.72,109.42,108.53,111.10,0.69,0.89,1.46,8.58,10.07,2.10,0.48,14.21,6.77,109.18,11.37,41.96,1.12,30.17,34392.00,0.15,3.307291e+002,8.05
443,46.59,0.89,131.84,139.86,141.89,0.89,0.99,1.10,7.70,8.35,1.00,1.00,8.52,8.52,139.13,8.80,34.09,1.22,33.87,37148.00,0.08,2.392325e+002,7.28
444,72.20,0.91,130.26,138.34,133.13,0.79,0.97,1.51,9.59,10.78,2.30,0.43,16.55,7.20,135.71,11.35,47.49,1.37,38.62,50893.00,0.11,4.615327e+002,10.18
445,28.01,0.88,153.84,153.55,148.78,0.91,0.99,1.02,5.97,6.32,1.00,1.00,6.72,6.72,152.14,6.98,26.87,1.05,30.69,27994.00,0.06,1.114900e+002,5.78
446,25.44,0.92,162.64,156.80,149.25,0.91,0.99,1.09,5.69,6.14,1.00,1.00,6.72,6.72,154.94,6.52,26.87,1.07,17.35,26649.00,0.07,9.650727e+001,5.74
