Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
417,75.36,0.92,118.91,130.80,135.95,0.81,0.96,1.51,9.80,11.09,2.33,0.43,16.61,7.13,130.95,11.52,47.49,1.16,44.46,50808.00,0.12,4.921525e+002,10.32
418,30.17,0.85,109.74,114.66,113.70,0.83,0.96,1.41,6.20,7.00,1.90,0.53,10.62,5.58,113.81,7.73,32.40,1.16,36.80,22080.00,0.11,1.246820e+002,5.88
419,74.88,0.88,117.32,127.62,126.93,0.77,0.94,1.91,9.76,12.27,3.72,0.27,21.62,5.81,126.23,13.87,54.84,1.45,37.26,48725.00,0.20,4.873904e+002,10.78
420,41.32,0.97,118.69,112.19,105.53,0.90,0.99,1.13,7.25,8.58,1.00,1.00,8.77,8.77,109.86,9.26,35.06,1.43,16.84,26806.00,0.16,1.998081e+002,7.46
421,22.07,0.95,149.35,145.86,138.34,0.95,1.00,1.00,5.30,5.54,1.00,1.00,5.97,5.97,143.44,5.98,23.88,1.03,31.86,22376.00,0.04,7.801101e+001,5.10
422,75.85,0.77,123.46,129.95,134.02,0.75,0.95,1.39,9.83,11.89,1.82,0.55,15.80,8.66,130.40,14.17,48.92,1.65,37.92,50855.00,0.17,4.969330e+002,9.79
423,29.96,0.93,115.98,116.95,119.53,0.84,0.98,1.22,6.18,7.01,1.00,1.00,7.51,7.51,116.23,8.49,30.05,1.08,31.82,22433.00,0.12,1.233343e+002,5.80
424,25.65,0.89,165.09,155.68,143.77,0.86,0.97,1.34,5.71,6.52,1.59,0.63,9.17,5.76,153.13,7.61,29.86,1.13,36.99,26492.00,0.12,9.771995e+001,5.62
425,35.69,0.97,134.50,123.33,116.00,0.93,1.00,1.06,6.74,7.90,1.00,1.00,8.10,8.10,121.85,8.34,32.40,1.43,12.02,26686.00,0.15,1.603796e+002,7.46
426,173.71,0.88,86.59,103.46,106.44,0.80,0.97,1.54,14.87,16.35,2.41,0.41,23.89,9.91,102.32,18.14,67.59,1.18,35.95,79301.00,0.09,1.722286e+003,14.32
427,42.69,0.85,141.32,146.50,145.91,0.89,0.99,1.03,7.37,7.72,1.00,1.00,7.86,7.86,145.15,8.39,31.42,1.05,33.03,36288.00,0.05,2.098070e+002,6.91
428,25.01,0.94,127.80,131.58,127.04,0.86,0.97,1.21,5.64,6.36,1.00,1.00,7.03,7.03,129.78,6.99,28.11,1.09,42.36,22063.00,0.11,9.410169e+001,5.49
429,29.96,0.85,136.14,132.43,135.84,0.79,0.94,1.29,6.18,7.31,1.25,0.80,8.79,7.02,133.25,8.25,31.61,1.27,43.24,25717.00,0.16,1.233343e+002,6.37
430,77.31,0.90,120.40,131.77,137.36,0.78,0.96,1.60,9.92,11.22,2.63,0.38,17.84,6.78,131.80,12.46,49.24,1.19,43.33,52192.00,0.12,5.113855e+002,10.03
431,728.74,0.54,112.37,125.66,125.11,0.29,0.70,3.28,30.46,40.25,8.19,0.12,85.05,10.38,123.57,49.86,190.87,1.80,35.98,345000.00,0.24,1.479880e+004,27.76
432,46.82,0.78,137.90,144.18,143.66,0.84,0.97,1.04,7.72,8.15,1.00,1.00,8.18,8.18,142.92,9.26,32.72,1.04,25.74,38302.00,0.05,2.410132e+002,6.35
433,127.39,0.56,125.72,130.51,132.81,0.52,0.81,1.60,12.74,14.89,2.66,0.38,22.01,8.27,130.48,17.85,60.56,1.15,40.01,77768.00,0.14,1.081654e+003,9.79
434,30.17,0.95,136.82,137.37,142.26,0.92,0.99,1.07,6.20,6.87,1.00,1.00,7.27,7.27,138.76,7.32,29.08,1.28,43.94,26919.00,0.10,1.246820e+002,6.35
435,31.70,0.93,148.73,148.82,146.93,0.85,0.97,1.25,6.35,7.39,1.00,1.00,7.94,7.94,148.20,7.71,31.75,1.27,37.66,29788.00,0.14,1.342906e+002,6.53
