start_time,cell_count,Unique_ID,date,temperature,P.treatment,replicate,unique_number,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours
2016-07-07T13:42:26Z,23584.0,14,lst,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:42:26 UTC,6.976886574074074,167.4452777777778
2016-07-07T13:43:39Z,23181.0,15,lst,12,FULL,5,15.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:43:39 UTC,6.977731481481482,167.46555555555557
2016-07-07T13:44:56Z,17676.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:44:56 UTC,6.978622685185186,167.48694444444445
2016-07-07T13:46:09Z,22299.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:46:09 UTC,6.979467592592592,167.50722222222223
2016-07-07T13:47:24Z,13984.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:47:24 UTC,6.980335648148148,167.52805555555557
2016-07-07T13:48:40Z,22429.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:48:40 UTC,6.981215277777777,167.54916666666668
2016-07-07T13:49:58Z,29469.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:49:58 UTC,6.9821180555555555,167.57083333333333
2016-07-07T13:24:11Z,111351.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:24:11 UTC,6.9642129629629625,167.14111111111112
2016-07-07T13:25:26Z,115830.0,23,lst,16,FULL,3,23.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:25:26 UTC,6.965081018518519,167.16194444444446
2016-07-07T13:26:42Z,72428.0,24,lst,16,FULL,4,24.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:26:42 UTC,6.965960648148148,167.18305555555557
2016-07-07T13:34:06Z,94047.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:34:06 UTC,6.971099537037037,167.30638888888888
2016-07-07T13:32:52Z,98018.0,29,copy,16,DEF,4,29.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:32:52 UTC,6.970243055555556,167.28583333333333
2016-07-08T09:38:56Z,409286.0,1,R2,24,FULL,1,41.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 09:38:56 UTC,7.807789351851852,187.38694444444445
2016-07-08T08:26:29Z,28509.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:26:29 UTC,7.757476851851852,186.17944444444444
2016-07-08T08:27:45Z,29269.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:27:45 UTC,7.758356481481481,186.20055555555555
2016-07-08T08:29:00Z,38369.0,14,lst,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:29:00 UTC,7.759224537037037,186.2213888888889
2016-07-08T08:30:44Z,30697.0,15,R2,12,FULL,5,15.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:30:44 UTC,7.76042824074074,186.25027777777777
2016-07-08T08:31:41Z,23060.0,16,lst,12,DEF,1,16.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:31:41 UTC,7.7610879629629625,186.26611111111112
2016-07-08T08:33:53Z,34292.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:33:53 UTC,7.762615740740741,186.30277777777778
2016-07-08T08:34:59Z,18066.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:34:59 UTC,7.76337962962963,186.32111111111112
2016-07-08T08:36:09Z,26236.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:36:09 UTC,7.764189814814815,186.34055555555557
2016-07-08T09:40:51Z,617649.0,2,lst,24,FULL,2,42.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 09:40:51 UTC,7.80912037037037,187.4188888888889
2016-07-08T08:37:21Z,38462.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:37:21 UTC,7.765023148148148,186.36055555555555
2016-07-08T08:10:15Z,253937.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:10:15 UTC,7.746203703703704,185.9088888888889
2016-07-08T08:14:59Z,188415.0,25,R2,16,FULL,5,25.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:14:59 UTC,7.7494907407407405,185.98777777777778
2016-07-08T08:19:49Z,88535.0,29,lst,16,DEF,4,29.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:19:49 UTC,7.752847222222222,186.06833333333333
2016-07-08T08:21:00Z,102753.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 08:21:00 UTC,7.753668981481481,186.08805555555554
2016-07-08T09:44:12Z,397241.0,4,lst,24,FULL,4,44.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 09:44:12 UTC,7.811446759259259,187.47472222222223
2016-07-08T09:46:09Z,472748.0,5,copy,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-08 09:46:09 UTC,7.812800925925926,187.50722222222223
2016-07-09T14:26:05Z,305416.0,1,lst,24,FULL,1,41.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:26:05 UTC,9.007199074074075,216.17277777777778
2016-07-09T13:26:49Z,8391.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:26:49 UTC,8.966041666666667,215.185
2016-07-09T11:47:43Z,19720.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 11:47:43 UTC,8.897222222222222,213.53333333333333
2016-07-09T11:48:54Z,61755.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 11:48:54 UTC,8.898043981481482,213.55305555555555
2016-07-09T11:49:20Z,23169.0,12,R2,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 11:49:20 UTC,8.898344907407408,213.56027777777777
2016-07-09T11:50:30Z,29167.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 11:50:30 UTC,8.899155092592592,213.57972222222222
2016-07-09T12:06:19Z,46920.0,14,lst,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:06:19 UTC,8.91013888888889,213.84333333333333
2016-07-09T12:07:44Z,42817.0,15,lst,12,FULL,5,15.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:07:44 UTC,8.911122685185186,213.86694444444444
2016-07-09T12:11:40Z,47937.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:11:40 UTC,8.913854166666667,213.9325
2016-07-09T12:12:53Z,49958.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:12:53 UTC,8.914699074074074,213.95277777777778
2016-07-09T12:13:56Z,54180.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:13:56 UTC,8.915428240740741,213.97027777777777
2016-07-09T14:27:38Z,485377.0,2,lst,24,FULL,2,42.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:27:38 UTC,9.008275462962963,216.19861111111112
2016-07-09T12:15:04Z,87392.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 12:15:04 UTC,8.916215277777777,213.98916666666668
2016-07-09T13:44:19Z,655734.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:44:19 UTC,8.978194444444444,215.47666666666666
2016-07-09T14:29:10Z,488961.0,3,lst,24,FULL,3,43.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:29:10 UTC,9.009340277777778,216.22416666666666
2016-07-09T13:16:03Z,7025.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:16:03 UTC,8.958564814814816,215.00555555555556
2016-07-09T13:17:08Z,13984.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:17:08 UTC,8.95931712962963,215.0236111111111
2016-07-09T13:18:18Z,10705.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:18:18 UTC,8.960127314814814,215.04305555555555
2016-07-09T13:19:27Z,8240.0,34,lst,8,FULL,4,4.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:19:27 UTC,8.960925925925926,215.06222222222223
2016-07-09T13:20:37Z,14546.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:20:37 UTC,8.961736111111112,215.08166666666668
2016-07-09T14:07:40Z,606163.0,39B,lst,24,DEF,4,69.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:07:40 UTC,8.994409722222223,215.86583333333334
2016-07-09T14:08:15Z,442313.0,39B,R2,24,DEF,4,69.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:08:15 UTC,8.994814814814815,215.87555555555556
2016-07-09T14:30:47Z,502125.0,4,lst,24,FULL,4,44.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:30:47 UTC,9.010462962962963,216.2511111111111
2016-07-09T14:13:45Z,170829.0,40B,lst,24,DEF,5,70.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:13:45 UTC,8.998634259259259,215.96722222222223
2016-07-09T13:02:25Z,4978.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:02:25 UTC,8.949097222222223,214.77833333333334
2016-07-09T13:03:45Z,5681.0,43B,lst,20,FULL,3,53.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:03:45 UTC,8.950023148148148,214.80055555555555
2016-07-09T13:04:58Z,8243.0,44B,lst,20,FULL,4,54.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:04:58 UTC,8.950868055555556,214.82083333333333
2016-07-09T13:05:56Z,5851.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:05:56 UTC,8.951539351851851,214.83694444444444
2016-07-09T13:07:04Z,1402.0,46B,lst,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:07:04 UTC,8.952326388888888,214.85583333333332
2016-07-09T13:08:14Z,4256.0,47B,lst,20,DEF,2,57.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:08:14 UTC,8.953136574074074,214.87527777777777
2016-07-09T13:09:25Z,2336.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:09:25 UTC,8.953958333333333,214.895
2016-07-09T13:11:05Z,2016.0,49B,R2,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:11:05 UTC,8.955115740740741,214.92277777777778
2016-07-09T14:33:19Z,510210.0,5,R2,24,FULL,5,45.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 14:33:19 UTC,9.012222222222222,216.29333333333332
2016-07-09T13:12:34Z,2147.0,50B,lst,20,DEF,5,60.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:12:34 UTC,8.956145833333334,214.9475
2016-07-09T13:21:52Z,13775.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:21:52 UTC,8.962604166666667,215.1025
2016-07-09T13:23:02Z,9850.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:23:02 UTC,8.963414351851851,215.12194444444444
2016-07-09T13:24:12Z,29317.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:24:12 UTC,8.964224537037037,215.14138888888888
2016-07-09T13:24:36Z,10572.0,8,R2,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:24:36 UTC,8.964502314814816,215.14805555555554
2016-07-09T13:25:41Z,7394.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:25:41 UTC,8.96525462962963,215.16611111111112
2016-07-09T13:52:23Z,733895.0,5B,copy,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-09 13:52:23 UTC,8.983796296296296,215.61111111111111
2016-06-30T15:04:31Z,5170.0,7,JUNE30,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-06-30 15:04:31 UTC,0.03388888888888889,0.8133333333333334
2016-07-02T11:24:02Z,4957.0,9,JULY2,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-02 11:24:02 UTC,1.880775462962963,45.13861111111111
2016-07-01T12:44:59Z,4812.0,50,JULY1,20,DEF,5,40.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-01 12:44:59 UTC,0.9369907407407407,22.48777777777778
